SampleID,DistrictID,CategoryID,TestResult,AdulterantFound,DateTested
SMP000581,13,14,Pass,None,2024-01-22
SMP000582,25,4,Fail,Detergent,2024-01-22
SMP000583,14,5,Pass,None,2024-01-22
SMP000584,9,4,Pass,None,2024-01-22
SMP000585,17,7,Pass,None,2024-01-22
SMP000586,7,15,Pass,None,2024-01-22
SMP000587,2,5,Pass,None,2024-01-22
SMP000588,4,6,Fail,Urea,2024-01-22
SMP000589,4,14,Fail,Chalk Powder,2024-01-22
SMP000590,5,8,Fail,Detergent,2024-01-22
SMP000591,4,9,Pass,None,2024-01-22
SMP000592,18,14,Fail,Starch,2024-01-22
SMP000593,5,8,Pass,None,2024-01-22
SMP000594,9,11,Pass,None,2024-01-22
SMP000595,24,2,Fail,Starch,2024-01-22
SMP000596,13,3,Pass,None,2024-01-22
SMP000597,18,6,Pass,None,2024-01-22
SMP000598,5,8,Pass,None,2024-01-22
SMP000599,5,16,Pass,None,2024-01-22
SMP000600,2,16,Fail,Detergent,2024-01-22
SMP000601,5,14,Fail,Urea,2024-01-22
SMP000602,7,5,Fail,Synthetic Color,2024-01-22
SMP000603,5,16,Fail,Chalk Powder,2024-01-22
SMP000604,3,11,Pass,None,2024-01-23
SMP000605,4,6,Pass,None,2024-01-23
SMP000606,13,12,Fail,Starch,2024-01-23
SMP000607,5,1,Fail,Chalk Powder,2024-01-23
SMP000608,9,3,Pass,None,2024-01-23
SMP000609,14,14,Fail,Formalin,2024-01-23
SMP000610,19,11,Pass,None,2024-01-23
SMP000611,2,6,Fail,Synthetic Color,2024-01-23
SMP000612,22,8,Pass,None,2024-01-23
SMP000613,17,15,Pass,None,2024-01-23
SMP000614,3,11,Pass,None,2024-01-23
SMP000615,23,6,Fail,Formalin,2024-01-23
SMP000616,24,2,Pass,None,2024-01-23
SMP000617,2,5,Fail,Starch,2024-01-23
SMP000618,7,16,Pass,None,2024-01-23
SMP000619,22,7,Pass,None,2024-01-23
SMP000620,21,7,Pass,None,2024-01-23
SMP000621,5,8,Pass,None,2024-01-23
SMP000622,5,15,Fail,Detergent,2024-01-23
SMP000623,9,10,Pass,None,2024-01-23
SMP000624,14,11,Pass,None,2024-01-23
SMP000625,17,6,Fail,Formalin,2024-01-23
SMP000626,9,1,Pass,None,2024-01-23
SMP000627,13,15,Pass,None,2024-01-23
SMP000628,21,16,Pass,None,2024-01-23
SMP000629,2,16,Pass,None,2024-01-23
SMP000630,7,16,Fail,Chalk Powder,2024-01-23
SMP000631,19,14,Fail,Urea,2024-01-23
SMP000632,24,11,Fail,Formalin,2024-01-24
SMP000633,15,14,Pass,None,2024-01-24
SMP000634,16,10,Pass,None,2024-01-24
SMP000635,3,2,Pass,None,2024-01-24
SMP000636,13,6,Pass,None,2024-01-24
SMP000637,16,16,Fail,Urea,2024-01-24
SMP000638,7,5,Pass,None,2024-01-24
SMP000639,7,15,Pass,None,2024-01-24
SMP000640,9,2,Pass,None,2024-01-24
SMP000641,1,5,Pass,None,2024-01-24
SMP000642,9,5,Pass,None,2024-01-24
SMP000643,6,1,Pass,None,2024-01-24
SMP000644,9,2,Pass,None,2024-01-24
SMP000645,4,3,Pass,None,2024-01-24
SMP000646,24,14,Pass,None,2024-01-24
SMP000647,17,1,Pass,None,2024-01-24
SMP000648,19,5,Fail,Synthetic Color,2024-01-24
SMP000649,22,1,Pass,None,2024-01-24
SMP000650,14,11,Fail,Synthetic Color,2024-01-24
SMP000651,3,10,Fail,Detergent,2024-01-24
SMP000652,16,11,Fail,Urea,2024-01-24
SMP000653,17,6,Fail,Chalk Powder,2024-01-24
SMP000654,21,4,Fail,Detergent,2024-01-24
SMP000655,12,12,Pass,None,2024-01-24
SMP000656,4,13,Pass,None,2024-01-24
SMP000657,8,2,Fail,Formalin,2024-01-24
SMP000658,9,8,Pass,None,2024-01-24
SMP000659,18,4,Fail,Detergent,2024-01-25
SMP000660,16,3,Fail,Chalk Powder,2024-01-25
SMP000661,9,12,Pass,None,2024-01-25
SMP000662,26,9,Pass,None,2024-01-25
SMP000663,17,4,Fail,Formalin,2024-01-25
SMP000664,6,5,Pass,None,2024-01-25
SMP000665,3,16,Fail,Synthetic Color,2024-01-25
SMP000666,5,14,Pass,None,2024-01-25
SMP000667,7,15,Fail,Detergent,2024-01-25
SMP000668,5,7,Pass,None,2024-01-25
SMP000669,5,10,Pass,None,2024-01-25
SMP000670,8,6,Pass,None,2024-01-25
SMP000671,5,2,Pass,None,2024-01-25
SMP000672,24,6,Pass,None,2024-01-25
SMP000673,3,10,Pass,None,2024-01-25
SMP000674,15,5,Pass,None,2024-01-25
SMP000675,11,14,Fail,Chalk Powder,2024-01-25
SMP000676,26,3,Pass,None,2024-01-25
SMP000677,3,6,Fail,Synthetic Color,2024-01-25
SMP000678,10,2,Pass,None,2024-01-25
SMP000679,25,6,Fail,Formalin,2024-01-25
SMP000680,23,1,Fail,Urea,2024-01-25
SMP000681,22,4,Fail,Starch,2024-01-25
SMP000682,7,6,Pass,None,2024-01-25
SMP000683,5,7,Pass,None,2024-01-25
SMP000684,19,9,Fail,Formalin,2024-01-25
SMP000685,24,4,Fail,Formalin,2024-01-25
SMP000686,16,8,Pass,None,2024-01-26
SMP000687,16,8,Pass,None,2024-01-26
SMP000688,7,5,Pass,None,2024-01-26
SMP000689,21,14,Fail,Starch,2024-01-26
SMP000690,5,9,Pass,None,2024-01-26
SMP000691,9,5,Pass,None,2024-01-26
SMP000692,12,16,Pass,None,2024-01-26
SMP000693,15,14,Pass,None,2024-01-26
SMP000694,7,16,Fail,Starch,2024-01-26
SMP000695,4,11,Pass,None,2024-01-26
SMP000696,17,6,Pass,None,2024-01-26
SMP000697,8,4,Pass,None,2024-01-26
SMP000698,17,11,Pass,None,2024-01-26
SMP000699,5,16,Pass,None,2024-01-26
SMP000700,14,10,Pass,None,2024-01-26
SMP000701,16,15,Pass,None,2024-01-26
SMP000702,2,5,Fail,Synthetic Color,2024-01-26
SMP000703,9,6,Pass,None,2024-01-26
SMP000704,4,15,Pass,None,2024-01-26
SMP000705,2,12,Pass,None,2024-01-26
SMP000706,26,16,Fail,Formalin,2024-01-26
SMP000707,9,13,Fail,Formalin,2024-01-26
SMP000708,22,7,Fail,Detergent,2024-01-26
SMP000709,7,9,Fail,Starch,2024-01-26
SMP000710,19,15,Fail,Chalk Powder,2024-01-26
SMP000711,21,9,Fail,Urea,2024-01-26
SMP000712,17,4,Fail,Formalin,2024-01-26
SMP000713,13,6,Fail,Detergent,2024-01-26
SMP000714,11,8,Pass,None,2024-01-27
SMP000715,9,2,Pass,None,2024-01-27
SMP000716,24,12,Fail,Urea,2024-01-27
SMP000717,23,2,Fail,Synthetic Color,2024-01-27
SMP000718,25,6,Pass,None,2024-01-27
SMP000719,4,13,Fail,Chalk Powder,2024-01-27
SMP000720,20,7,Pass,None,2024-01-27
SMP000721,25,14,Pass,None,2024-01-27
SMP000722,5,5,Fail,Detergent,2024-01-27
SMP000723,2,16,Pass,None,2024-01-27
SMP000724,21,4,Pass,None,2024-01-27
SMP000725,17,1,Pass,None,2024-01-27
SMP000726,23,15,Fail,Urea,2024-01-27
SMP000727,4,12,Pass,None,2024-01-27
SMP000728,22,4,Pass,None,2024-01-27
SMP000729,5,16,Pass,None,2024-01-27
SMP000730,5,8,Pass,None,2024-01-27
SMP000731,5,16,Pass,None,2024-01-27
SMP000732,22,8,Pass,None,2024-01-27
SMP000733,18,7,Pass,None,2024-01-27
SMP000734,15,7,Pass,None,2024-01-27
SMP000735,9,5,Pass,None,2024-01-27
SMP000736,23,9,Pass,None,2024-01-27
SMP000737,10,7,Pass,None,2024-01-27
SMP000738,22,1,Pass,None,2024-01-27
SMP000739,12,4,Pass,None,2024-01-27
SMP000740,9,4,Fail,Formalin,2024-01-27
SMP000741,13,15,Pass,None,2024-01-28
SMP000742,8,10,Fail,Detergent,2024-01-28
SMP000743,21,13,Pass,None,2024-01-28
SMP000744,14,16,Pass,None,2024-01-28
SMP000745,6,11,Pass,None,2024-01-28
SMP000746,24,16,Pass,None,2024-01-28
SMP000747,10,5,Pass,None,2024-01-28
SMP000748,16,3,Fail,Starch,2024-01-28
SMP000749,24,6,Pass,None,2024-01-28
SMP000750,17,7,Pass,None,2024-01-28
SMP000751,4,15,Pass,None,2024-01-28
SMP000752,25,9,Pass,None,2024-01-28
SMP000753,17,5,Pass,None,2024-01-28
SMP000754,9,12,Fail,Urea,2024-01-28
SMP000755,4,8,Pass,None,2024-01-28
SMP000756,22,3,Fail,Formalin,2024-01-28
SMP000757,17,9,Fail,Detergent,2024-01-28
SMP000758,16,15,Pass,None,2024-01-28
SMP000759,24,14,Pass,None,2024-01-28
SMP000760,22,10,Fail,Chalk Powder,2024-01-28
SMP000761,5,6,Pass,None,2024-01-28
SMP000762,8,2,Pass,None,2024-01-28
SMP000763,7,7,Pass,None,2024-01-28
SMP000764,21,12,Pass,None,2024-01-28
SMP000765,1,6,Fail,Urea,2024-01-28
SMP000766,16,4,Pass,None,2024-01-28
SMP000767,21,15,Pass,None,2024-01-28
SMP000768,23,14,Pass,None,2024-01-28
SMP000769,9,11,Pass,None,2024-01-29
SMP000770,22,2,Fail,Synthetic Color,2024-01-29
SMP000771,3,3,Pass,None,2024-01-29
SMP000772,23,2,Fail,Synthetic Color,2024-01-29
SMP000773,4,10,Pass,None,2024-01-29
SMP000774,10,2,Pass,None,2024-01-29
SMP000775,22,14,Pass,None,2024-01-29
SMP000776,5,16,Fail,Starch,2024-01-29
SMP000777,6,6,Pass,None,2024-01-29
SMP000778,19,7,Pass,None,2024-01-29
SMP000779,19,12,Fail,Detergent,2024-01-29
SMP000780,18,16,Pass,None,2024-01-29
SMP000781,19,15,Fail,Detergent,2024-01-29
SMP000782,16,1,Fail,Starch,2024-01-29
SMP000783,7,3,Fail,Detergent,2024-01-29
SMP000784,9,12,Pass,None,2024-01-29
SMP000785,5,11,Fail,Synthetic Color,2024-01-29
SMP000786,24,2,Pass,None,2024-01-29
SMP000787,17,8,Pass,None,2024-01-29
SMP000788,11,13,Pass,None,2024-01-29
SMP000789,13,4,Fail,Synthetic Color,2024-01-29
SMP000790,25,15,Pass,None,2024-01-29
SMP000791,5,1,Pass,None,2024-01-29
SMP000792,17,13,Pass,None,2024-01-29
SMP000793,15,10,Pass,None,2024-01-29
SMP000794,17,5,Fail,Starch,2024-01-29
SMP000795,1,12,Pass,None,2024-01-29
SMP000796,23,13,Pass,None,2024-01-30
SMP000797,24,16,Pass,None,2024-01-30
SMP000798,16,6,Fail,Formalin,2024-01-30
SMP000799,19,11,Fail,Starch,2024-01-30
SMP000800,24,10,Fail,Synthetic Color,2024-01-30
SMP000801,19,8,Pass,None,2024-01-30
SMP000802,5,15,Pass,None,2024-01-30
SMP000803,17,1,Fail,Starch,2024-01-30
SMP000804,17,5,Pass,None,2024-01-30
SMP000805,12,9,Pass,None,2024-01-30
SMP000806,20,3,Pass,None,2024-01-30
SMP000807,24,15,Pass,None,2024-01-30
SMP000808,24,11,Pass,None,2024-01-30
SMP000809,13,7,Pass,None,2024-01-30
SMP000810,4,14,Fail,Synthetic Color,2024-01-30
SMP000811,26,7,Pass,None,2024-01-30
SMP000812,23,9,Fail,Formalin,2024-01-30
SMP000813,4,1,Fail,Synthetic Color,2024-01-30
SMP000814,24,6,Fail,Chalk Powder,2024-01-30
SMP000815,23,2,Pass,None,2024-01-30
SMP000816,15,11,Pass,None,2024-01-30
SMP000817,17,7,Pass,None,2024-01-30
SMP000818,10,5,Pass,None,2024-01-30
SMP000819,2,7,Fail,Detergent,2024-01-30
SMP000820,9,4,Pass,None,2024-01-30
SMP000821,22,15,Pass,None,2024-01-30
SMP000822,1,1,Fail,Urea,2024-01-30
SMP000823,9,15,Fail,Formalin,2024-01-31
SMP000824,10,8,Pass,None,2024-01-31
SMP000825,16,10,Pass,None,2024-01-31
SMP000826,24,5,Fail,Urea,2024-01-31
SMP000827,9,16,Pass,None,2024-01-31
SMP000828,9,5,Pass,None,2024-01-31
SMP000829,20,10,Fail,Formalin,2024-01-31
SMP000830,13,16,Pass,None,2024-01-31
SMP000831,6,15,Fail,Formalin,2024-01-31
SMP000832,13,9,Fail,Formalin,2024-01-31
SMP000833,5,16,Fail,Chalk Powder,2024-01-31
SMP000834,5,12,Pass,None,2024-01-31
SMP000835,14,4,Pass,None,2024-01-31
SMP000836,12,6,Pass,None,2024-01-31
SMP000837,24,5,Fail,Formalin,2024-01-31
SMP000838,9,5,Fail,Synthetic Color,2024-01-31
SMP000839,17,13,Pass,None,2024-01-31
SMP000840,17,10,Pass,None,2024-01-31
SMP000841,1,1,Pass,None,2024-01-31
SMP000842,18,15,Fail,Detergent,2024-01-31
SMP000843,5,5,Pass,None,2024-01-31
SMP000844,25,16,Pass,None,2024-01-31
SMP000845,5,16,Fail,Synthetic Color,2024-01-31
SMP000846,12,16,Pass,None,2024-01-31
SMP000847,3,13,Pass,None,2024-01-31
SMP000848,26,4,Fail,Synthetic Color,2024-01-31
SMP000849,14,9,Pass,None,2024-01-31
SMP000850,17,4,Pass,None,2024-01-31
SMP000851,2,4,Fail,Chalk Powder,2024-02-01
SMP000852,21,10,Fail,Detergent,2024-02-01
SMP000853,5,1,Pass,None,2024-02-01
SMP000854,24,16,Fail,Chalk Powder,2024-02-01
SMP000855,5,15,Pass,None,2024-02-01
SMP000856,5,6,Pass,None,2024-02-01
SMP000857,2,8,Pass,None,2024-02-01
SMP000858,13,7,Pass,None,2024-02-01
SMP000859,16,15,Fail,Formalin,2024-02-01
SMP000860,2,11,Pass,None,2024-02-01
SMP000861,21,4,Fail,Detergent,2024-02-01
SMP000862,13,7,Pass,None,2024-02-01
SMP000863,15,6,Pass,None,2024-02-01
SMP000864,12,16,Pass,None,2024-02-01
SMP000865,11,3,Pass,None,2024-02-01
SMP000866,16,2,Pass,None,2024-02-01
SMP000867,5,15,Pass,None,2024-02-01
SMP000868,5,15,Pass,None,2024-02-01
SMP000869,23,15,Fail,Urea,2024-02-01
SMP000870,25,8,Pass,None,2024-02-01
SMP000871,9,11,Fail,Detergent,2024-02-01
SMP000872,7,9,Fail,Synthetic Color,2024-02-01
SMP000873,18,1,Fail,Formalin,2024-02-01
SMP000874,11,10,Fail,Synthetic Color,2024-02-01
SMP000875,1,1,Pass,None,2024-02-01
SMP000876,5,5,Pass,None,2024-02-01
SMP000877,19,15,Pass,None,2024-02-01
SMP000878,18,5,Pass,None,2024-02-02
SMP000879,1,16,Pass,None,2024-02-02
SMP000880,6,4,Pass,None,2024-02-02
SMP000881,6,5,Pass,None,2024-02-02
SMP000882,19,10,Pass,None,2024-02-02
SMP000883,1,13,Fail,Urea,2024-02-02
SMP000884,3,8,Pass,None,2024-02-02
SMP000885,22,15,Pass,None,2024-02-02
SMP000886,5,1,Fail,Chalk Powder,2024-02-02
SMP000887,18,15,Pass,None,2024-02-02
SMP000888,6,3,Pass,None,2024-02-02
SMP000889,3,15,Fail,Chalk Powder,2024-02-02
SMP000890,7,6,Pass,None,2024-02-02
SMP000891,19,14,Pass,None,2024-02-02
SMP000892,23,11,Fail,Formalin,2024-02-02
SMP000893,23,3,Pass,None,2024-02-02
SMP000894,10,15,Pass,None,2024-02-02
SMP000895,19,4,Pass,None,2024-02-02
SMP000896,5,4,Fail,Starch,2024-02-02
SMP000897,8,14,Pass,None,2024-02-02
SMP000898,24,2,Fail,Chalk Powder,2024-02-02
SMP000899,1,4,Fail,Synthetic Color,2024-02-02
SMP000900,3,8,Pass,None,2024-02-02
SMP000901,5,14,Pass,None,2024-02-02
SMP000902,1,3,Pass,None,2024-02-02
SMP000903,5,9,Pass,None,2024-02-02
SMP000904,17,12,Pass,None,2024-02-02
SMP000905,12,14,Pass,None,2024-02-02
SMP000906,24,16,Fail,Synthetic Color,2024-02-03
SMP000907,22,13,Pass,None,2024-02-03
SMP000908,9,11,Pass,None,2024-02-03
SMP000909,7,6,Fail,Detergent,2024-02-03
SMP000910,10,2,Pass,None,2024-02-03
SMP000911,17,12,Pass,None,2024-02-03
SMP000912,7,16,Fail,Formalin,2024-02-03
SMP000913,17,12,Fail,Chalk Powder,2024-02-03
SMP000914,11,1,Pass,None,2024-02-03
SMP000915,16,8,Pass,None,2024-02-03
SMP000916,12,10,Fail,Chalk Powder,2024-02-03
SMP000917,8,11,Pass,None,2024-02-03
SMP000918,25,12,Pass,None,2024-02-03
SMP000919,21,9,Pass,None,2024-02-03
SMP000920,4,4,Pass,None,2024-02-03
SMP000921,23,16,Pass,None,2024-02-03
SMP000922,14,11,Pass,None,2024-02-03
SMP000923,24,4,Pass,None,2024-02-03
SMP000924,22,5,Fail,Chalk Powder,2024-02-03
SMP000925,12,15,Fail,Chalk Powder,2024-02-03
SMP000926,1,15,Pass,None,2024-02-03
SMP000927,7,6,Pass,None,2024-02-03
SMP000928,16,1,Fail,Synthetic Color,2024-02-03
SMP000929,17,1,Fail,Urea,2024-02-03
SMP000930,7,5,Pass,None,2024-02-03
SMP000931,4,10,Pass,None,2024-02-03
SMP000932,23,10,Fail,Formalin,2024-02-03
SMP000933,26,11,Pass,None,2024-02-04
SMP000934,15,12,Pass,None,2024-02-04
SMP000935,5,1,Pass,None,2024-02-04
SMP000936,7,2,Pass,None,2024-02-04
SMP000937,1,5,Pass,None,2024-02-04
SMP000938,24,3,Fail,Formalin,2024-02-04
SMP000939,4,1,Pass,None,2024-02-04
SMP000940,17,11,Fail,Detergent,2024-02-04
SMP000941,7,14,Pass,None,2024-02-04
SMP000942,16,12,Pass,None,2024-02-04
SMP000943,18,14,Pass,None,2024-02-04
SMP000944,23,11,Pass,None,2024-02-04
SMP000945,5,12,Pass,None,2024-02-04
SMP000946,1,4,Fail,Synthetic Color,2024-02-04
SMP000947,4,16,Fail,Synthetic Color,2024-02-04
SMP000948,24,3,Pass,None,2024-02-04
SMP000949,23,4,Fail,Starch,2024-02-04
SMP000950,17,5,Fail,Starch,2024-02-04
SMP000951,17,16,Pass,None,2024-02-04
SMP000952,18,16,Pass,None,2024-02-04
SMP000953,5,13,Fail,Formalin,2024-02-04
SMP000954,24,10,Pass,None,2024-02-04
SMP000955,12,8,Pass,None,2024-02-04
SMP000956,10,16,Pass,None,2024-02-04
SMP000957,15,11,Fail,Synthetic Color,2024-02-04
SMP000958,2,16,Pass,None,2024-02-04
SMP000959,5,5,Pass,None,2024-02-04
SMP000960,20,5,Pass,None,2024-02-05
SMP000961,3,14,Pass,None,2024-02-05
SMP000962,17,3,Pass,None,2024-02-05
SMP000963,7,16,Pass,None,2024-02-05
SMP000964,10,8,Pass,None,2024-02-05
SMP000965,8,15,Fail,Chalk Powder,2024-02-05
SMP000966,9,5,Pass,None,2024-02-05
SMP000967,19,12,Fail,Detergent,2024-02-05
SMP000968,8,8,Fail,Synthetic Color,2024-02-05
SMP000969,16,10,Pass,None,2024-02-05
SMP000970,14,8,Pass,None,2024-02-05
SMP000971,18,16,Fail,Detergent,2024-02-05
SMP000972,25,11,Pass,None,2024-02-05
SMP000973,20,4,Pass,None,2024-02-05
SMP000974,6,15,Pass,None,2024-02-05
SMP000975,1,5,Pass,None,2024-02-05
SMP000976,7,6,Pass,None,2024-02-05
SMP000977,17,2,Pass,None,2024-02-05
SMP000978,2,15,Pass,None,2024-02-05
SMP000979,14,5,Pass,None,2024-02-05
SMP000980,17,4,Pass,None,2024-02-05
SMP000981,9,15,Pass,None,2024-02-05
SMP000982,21,13,Pass,None,2024-02-05
SMP000983,3,2,Pass,None,2024-02-05
SMP000984,2,13,Fail,Starch,2024-02-05
SMP000985,20,15,Pass,None,2024-02-05
SMP000986,14,2,Fail,Chalk Powder,2024-02-05
SMP000987,19,14,Pass,None,2024-02-05
SMP000988,12,9,Fail,Urea,2024-02-06
SMP000989,7,11,Pass,None,2024-02-06
SMP000990,22,8,Pass,None,2024-02-06
SMP000991,22,11,Pass,None,2024-02-06
SMP000992,19,1,Fail,Chalk Powder,2024-02-06
SMP000993,7,13,Pass,None,2024-02-06
SMP000994,17,1,Fail,Synthetic Color,2024-02-06
SMP000995,9,7,Pass,None,2024-02-06
SMP000996,3,3,Pass,None,2024-02-06
SMP000997,24,14,Pass,None,2024-02-06
SMP000998,4,5,Fail,Chalk Powder,2024-02-06
SMP000999,25,7,Pass,None,2024-02-06
SMP001000,13,6,Pass,None,2024-02-06
SMP001001,5,13,Fail,Chalk Powder,2024-02-06
SMP001002,16,8,Pass,None,2024-02-06
SMP001003,23,13,Pass,None,2024-02-06
SMP001004,20,1,Pass,None,2024-02-06
SMP001005,22,3,Fail,Starch,2024-02-06
SMP001006,18,9,Pass,None,2024-02-06
SMP001007,19,16,Pass,None,2024-02-06
SMP001008,23,1,Pass,None,2024-02-06
SMP001009,7,1,Pass,None,2024-02-06
SMP001010,14,3,Pass,None,2024-02-06
SMP001011,6,11,Pass,None,2024-02-06
SMP001012,26,6,Pass,None,2024-02-06
SMP001013,25,14,Pass,None,2024-02-06
SMP001014,2,1,Pass,None,2024-02-06
SMP001015,19,3,Fail,Urea,2024-02-07
SMP001016,24,5,Pass,None,2024-02-07
SMP001017,5,10,Pass,None,2024-02-07
SMP001018,16,11,Pass,None,2024-02-07
SMP001019,24,2,Pass,None,2024-02-07
SMP001020,1,16,Fail,Urea,2024-02-07
SMP001021,19,5,Pass,None,2024-02-07
SMP001022,8,12,Pass,None,2024-02-07
SMP001023,24,8,Fail,Starch,2024-02-07
SMP001024,25,4,Pass,None,2024-02-07
SMP001025,25,14,Pass,None,2024-02-07
SMP001026,14,14,Fail,Starch,2024-02-07
SMP001027,23,6,Pass,None,2024-02-07
SMP001028,23,10,Pass,None,2024-02-07
SMP001029,9,4,Fail,Starch,2024-02-07
SMP001030,23,11,Pass,None,2024-02-07
SMP001031,2,5,Pass,None,2024-02-07
SMP001032,17,14,Fail,Detergent,2024-02-07
SMP001033,6,4,Fail,Formalin,2024-02-07
SMP001034,4,1,Pass,None,2024-02-07
SMP001035,2,4,Fail,Formalin,2024-02-07
SMP001036,19,3,Pass,None,2024-02-07
SMP001037,9,8,Pass,None,2024-02-07
SMP001038,19,4,Pass,None,2024-02-07
SMP001039,2,13,Pass,None,2024-02-07
SMP001040,8,4,Pass,None,2024-02-07
SMP001041,16,12,Pass,None,2024-02-07
SMP001042,22,9,Pass,None,2024-02-07
SMP001043,9,16,Pass,None,2024-02-08
SMP001044,17,16,Pass,None,2024-02-08
SMP001045,24,15,Fail,Formalin,2024-02-08
SMP001046,17,13,Fail,Chalk Powder,2024-02-08
SMP001047,6,6,Fail,Detergent,2024-02-08
SMP001048,1,12,Pass,None,2024-02-08
SMP001049,23,16,Fail,Starch,2024-02-08
SMP001050,1,1,Fail,Formalin,2024-02-08
SMP001051,23,9,Pass,None,2024-02-08
SMP001052,15,4,Fail,Detergent,2024-02-08
SMP001053,25,9,Fail,Detergent,2024-02-08
SMP001054,22,7,Pass,None,2024-02-08
SMP001055,26,9,Pass,None,2024-02-08
SMP001056,9,9,Fail,Starch,2024-02-08
SMP001057,21,16,Pass,None,2024-02-08
SMP001058,11,9,Pass,None,2024-02-08
SMP001059,14,14,Pass,None,2024-02-08
SMP001060,17,5,Pass,None,2024-02-08
SMP001061,23,7,Pass,None,2024-02-08
SMP001062,26,7,Pass,None,2024-02-08
SMP001063,21,4,Pass,None,2024-02-08
SMP001064,12,6,Pass,None,2024-02-08
SMP001065,12,10,Pass,None,2024-02-08
SMP001066,20,10,Pass,None,2024-02-08
SMP001067,6,11,Pass,None,2024-02-08
SMP001068,3,5,Pass,None,2024-02-08
SMP001069,9,5,Pass,None,2024-02-08
SMP001070,8,10,Pass,None,2024-02-09
SMP001071,8,2,Pass,None,2024-02-09
SMP001072,6,4,Fail,Urea,2024-02-09
SMP001073,2,1,Pass,None,2024-02-09
SMP001074,1,1,Fail,Detergent,2024-02-09
SMP001075,26,4,Pass,None,2024-02-09
SMP001076,12,1,Fail,Synthetic Color,2024-02-09
SMP001077,10,4,Fail,Detergent,2024-02-09
SMP001078,19,11,Pass,None,2024-02-09
SMP001079,6,1,Fail,Urea,2024-02-09
SMP001080,25,6,Fail,Urea,2024-02-09
SMP001081,22,15,Pass,None,2024-02-09
SMP001082,3,13,Pass,None,2024-02-09
SMP001083,12,5,Fail,Chalk Powder,2024-02-09
SMP001084,23,15,Pass,None,2024-02-09
SMP001085,25,5,Fail,Synthetic Color,2024-02-09
SMP001086,13,1,Pass,None,2024-02-09
SMP001087,17,16,Pass,None,2024-02-09
SMP001088,5,15,Pass,None,2024-02-09
SMP001089,26,7,Pass,None,2024-02-09
SMP001090,6,11,Pass,None,2024-02-09
SMP001091,25,11,Pass,None,2024-02-09
SMP001092,18,3,Fail,Formalin,2024-02-09
SMP001093,17,3,Fail,Detergent,2024-02-09
SMP001094,15,7,Pass,None,2024-02-09
SMP001095,6,15,Fail,Starch,2024-02-09
SMP001096,5,1,Pass,None,2024-02-09
SMP001097,6,13,Fail,Chalk Powder,2024-02-10
SMP001098,5,1,Pass,None,2024-02-10
SMP001099,22,7,Pass,None,2024-02-10
SMP001100,9,11,Pass,None,2024-02-10
SMP001101,2,11,Pass,None,2024-02-10
SMP001102,25,1,Pass,None,2024-02-10
SMP001103,23,6,Pass,None,2024-02-10
SMP001104,24,10,Fail,Starch,2024-02-10
SMP001105,26,1,Pass,None,2024-02-10
SMP001106,5,2,Pass,None,2024-02-10
SMP001107,10,11,Pass,None,2024-02-10
SMP001108,21,8,Fail,Synthetic Color,2024-02-10
SMP001109,19,3,Fail,Urea,2024-02-10
SMP001110,5,9,Pass,None,2024-02-10
SMP001111,22,15,Fail,Formalin,2024-02-10
SMP001112,6,1,Pass,None,2024-02-10
SMP001113,6,11,Pass,None,2024-02-10
SMP001114,16,1,Fail,Detergent,2024-02-10
SMP001115,17,1,Pass,None,2024-02-10
SMP001116,17,3,Pass,None,2024-02-10
SMP001117,3,6,Pass,None,2024-02-10
SMP001118,23,13,Pass,None,2024-02-10
SMP001119,7,5,Pass,None,2024-02-10
SMP001120,4,10,Pass,None,2024-02-10
SMP001121,24,6,Pass,None,2024-02-10
SMP001122,25,4,Pass,None,2024-02-10
SMP001123,23,8,Pass,None,2024-02-10
SMP001124,22,13,Pass,None,2024-02-10
SMP001125,18,14,Pass,None,2024-02-11
SMP001126,16,14,Pass,None,2024-02-11
SMP001127,3,5,Fail,Detergent,2024-02-11
SMP001128,11,13,Fail,Detergent,2024-02-11
SMP001129,9,4,Pass,None,2024-02-11
SMP001130,7,12,Fail,Starch,2024-02-11
SMP001131,19,16,Pass,None,2024-02-11
SMP001132,14,1,Pass,None,2024-02-11
SMP001133,3,7,Pass,None,2024-02-11
SMP001134,6,11,Fail,Formalin,2024-02-11
SMP001135,19,12,Pass,None,2024-02-11
SMP001136,2,3,Fail,Synthetic Color,2024-02-11
SMP001137,23,16,Pass,None,2024-02-11
SMP001138,14,10,Pass,None,2024-02-11
SMP001139,14,3,Fail,Starch,2024-02-11
SMP001140,17,1,Fail,Urea,2024-02-11
SMP001141,23,13,Fail,Formalin,2024-02-11
SMP001142,9,2,Fail,Chalk Powder,2024-02-11
SMP001143,19,2,Fail,Urea,2024-02-11
SMP001144,16,9,Pass,None,2024-02-11
SMP001145,7,10,Pass,None,2024-02-11
SMP001146,23,11,Pass,None,2024-02-11
SMP001147,22,6,Pass,None,2024-02-11
SMP001148,18,13,Pass,None,2024-02-11
SMP001149,23,16,Fail,Detergent,2024-02-11
SMP001150,23,4,Fail,Chalk Powder,2024-02-11
SMP001151,19,12,Pass,None,2024-02-11
SMP001152,23,15,Pass,None,2024-02-12
SMP001153,19,11,Fail,Starch,2024-02-12
SMP001154,19,11,Pass,None,2024-02-12
SMP001155,17,4,Fail,Formalin,2024-02-12
SMP001156,21,9,Pass,None,2024-02-12
